track_id,first_seen,store_entry_time,store_exit_time,last_seen,zone_id,current_zone,current_dwell_seconds,total_dwell_seconds,zone_dwell_seconds,zone_visits
1,2026-09-11T23:51:30.033568+05:30,2026-09-11T23:51:30.033568+05:30,,2026-09-11T23:51:42.376782+05:30,3a4fc350-dc2f-42c6-b4df-99ff26e4863a,Zone 1,12.343214,12.343214,{},[]
2,2026-09-11T23:51:38.590202+05:30,2026-09-11T23:51:38.590202+05:30,2026-09-11T23:51:40.185355+05:30,2026-09-11T23:51:40.185355+05:30,,,0.0,1.595153,"{""Zone 1"": 1.595153}","[{""zone_name"": ""Zone 1"", ""entered_at"": ""2026-09-11T23:51:38.590202+05:30"", ""exited_at"": ""2026-09-11T23:51:40.185355+05:30"", ""dwell_seconds"": 1.595153}]"
