track_id,first_seen,store_entry_time,store_exit_time,last_seen,zone_id,current_zone,current_dwell_seconds,total_dwell_seconds,zone_dwell_seconds,zone_visits
1,2026-09-12T14:00:55.655800+05:30,2026-09-12T14:00:55.655800+05:30,,2026-09-12T14:02:23.940417+05:30,79d78ab8-6bab-4439-b123-08ff04a2abd3,Zone B,26.158328,88.284617,"{""Zone B"": 32.843821, ""Zone A"": 29.282468}","[{""zone_name"": ""Zone B"", ""entered_at"": ""2026-09-12T14:00:55.655800+05:30"", ""exited_at"": ""2026-09-12T14:01:28.499621+05:30"", ""dwell_seconds"": 32.843821}, {""zone_name"": ""Zone A"", ""entered_at"": ""2026-09-12T14:01:28.499621+05:30"", ""exited_at"": ""2026-09-12T14:01:57.782089+05:30"", ""dwell_seconds"": 29.282468}]"
2,2026-09-12T14:01:25.606936+05:30,2026-09-12T14:01:25.606936+05:30,2026-09-12T14:01:30.254946+05:30,2026-09-12T14:01:30.254946+05:30,,,0.0,4.64801,"{""Zone B"": 4.64801}","[{""zone_name"": ""Zone B"", ""entered_at"": ""2026-09-12T14:01:25.606936+05:30"", ""exited_at"": ""2026-09-12T14:01:30.254946+05:30"", ""dwell_seconds"": 4.64801}]"
