track_id,first_seen,store_entry_time,store_exit_time,last_seen,zone_id,current_zone,current_dwell_seconds,total_dwell_seconds,zone_dwell_seconds,zone_visits
1,2026-09-11T23:49:09.520911+05:30,2026-09-11T23:49:09.520911+05:30,,2026-09-11T23:50:48.066032+05:30,3a4fc350-dc2f-42c6-b4df-99ff26e4863a,Zone 1,98.545121,98.545121,{},[]
2,2026-09-11T23:50:26.231003+05:30,2026-09-11T23:50:26.231003+05:30,2026-09-11T23:50:28.515493+05:30,2026-09-11T23:50:28.515493+05:30,,,0.0,2.28449,"{""Zone 1"": 2.28449}","[{""zone_name"": ""Zone 1"", ""entered_at"": ""2026-09-11T23:50:26.231003+05:30"", ""exited_at"": ""2026-09-11T23:50:28.515493+05:30"", ""dwell_seconds"": 2.28449}]"
